UDI,Product ID,Type,air_temp,process_temp,rpm,torque,tool_wear,Machine failure,TWF,HDF,PWF,OSF,RNF,power,temp_diff,wear_rate,torque_per_wear,strain_index,power_per_temp,rpm_zscore,torque_zscore,power_zscore,wear_zscore,temp_diff_zscore,high_wear_flag,high_torque_flag,low_rpm_flag,high_temp_flag,power_anomaly_flag
6158,L53337,L,301.1,311.2,1774,29.6,186,0,0,0,0,0,0,52510.4,10.099999999999966,0.1047887323943662,0.15828877005347594,5505.6,168.73521850899743,1.3120176600248235,-1.0419278817979671,-0.731548941581344,1.2261416439298967,0.09926142658321711,0,0,0,0,0
6159,L53338,L,301.1,311.0,1677,29.1,188,0,0,0,0,0,0,48800.700000000004,9.899999999999977,0.11203814064362336,0.15396825396825398,5470.8,156.9154340836013,0.7709769195966275,-1.0920836972328736,-1.0954914347390992,1.2575614351874373,-0.10052004988502236,0,0,0,0,0
6160,L53339,L,301.0,311.0,1399,58.0,190,1,0,0,0,1,0,81142.0,10.0,0.1357142857142857,0.3036649214659686,11020.0,260.90675241157555,-0.7796346869913976,1.806922434904718,2.0773725041138853,1.288981226444978,-0.0006293116508742332,0,0,1,0,1
6161,L53340,L,301.0,310.9,1570,34.0,192,0,0,0,0,0,0,53380.0,9.899999999999977,0.12221514958625079,0.17616580310880828,6528.0,171.6950788034738,0.1741587832479992,-0.6005567059707908,-0.6462362769319158,1.3204010177025187,-0.10052004988502236,0,0,0,0,0
6162,L53341,L,301.0,310.9,1479,44.3,194,0,0,0,0,0,0,65519.7,9.899999999999977,0.13108108108108107,0.22717948717948716,8594.199999999999,210.74203924091347,-0.3334155196279371,0.4326530919882814,0.5447367624478733,1.3518208089600594,-0.10052004988502236,0,0,0,0,0
6163,L53342,L,301.0,310.8,1558,34.9,196,0,0,0,0,0,0,54374.2,9.800000000000011,0.12572161642078256,0.17715736040609137,6840.4,174.94916344916342,0.10722590814348011,-0.5102762381879593,-0.5486996495233816,1.3832406002176,-0.20041078811911373,0,0,0,0,0
6164,L53343,L,300.8,310.7,1358,48.1,198,0,0,0,0,0,0,65319.8,9.899999999999977,0.1456953642384106,0.24170854271356784,9523.800000000001,210.234309623431,-1.008322010265171,0.8138372892935707,0.5251254449876385,1.4146603914751408,-0.10052004988502236,0,0,1,0,0
6165,H35578,H,300.9,310.7,1656,30.7,200,0,0,0,0,0,0,50839.2,9.800000000000011,0.12070006035003017,0.1527363184079602,6140.0,163.62793691663984,0.6538443881637191,-0.9315850878411732,-0.8955030873519568,1.4460801827326815,-0.20041078811911373,0,0,0,0,0
6166,L53345,L,300.9,310.7,1523,35.8,205,0,0,0,0,0,0,54523.399999999994,9.800000000000011,0.13451443569553806,0.17378640776699028,7338.999999999999,175.4856775024139,-0.08799497757803385,-0.4199957704051279,-0.5340622880172932,1.5246296608765333,-0.20041078811911373,1,0,0,0,0
6167,H35580,H,300.9,310.7,1403,40.6,207,0,0,0,0,0,0,56961.8,9.800000000000011,0.14743589743589744,0.1951923076923077,8404.2,183.33376247183782,-0.7573237286232245,0.06150005776997425,-0.2948414951456663,1.556049452134074,-0.20041078811911373,1,0,0,0,0
6168,M21027,M,300.9,310.7,1362,51.6,212,0,0,0,0,0,0,70279.2,9.800000000000011,0.15553925165077037,0.24225352112676057,10939.2,226.19633086578693,-0.986011051896998,1.1649279973379156,1.011670556604904,1.6345989302779256,-0.20041078811911373,1,0,1,0,0
6169,M21028,M,300.7,310.6,1778,27.1,215,0,0,0,0,0,0,48183.8,9.900000000000034,0.12085441259134345,0.12546296296296297,5826.5,155.1313586606568,1.3343286183929963,-1.2927069589724993,-1.156012804129891,1.6817286171642367,-0.10052004988496559,1,0,0,0,0
6170,L53349,L,300.7,310.5,1448,38.2,218,0,0,0,0,0,0,55313.600000000006,9.800000000000011,0.15044858523119392,0.17442922374429226,8327.6,178.1436392914654,-0.506325446981278,-0.17924785631757648,-0.45653921119349,1.7288583040505476,-0.20041078811911373,1,0,0,0,0
6171,H35584,H,300.8,310.5,1559,40.1,220,0,0,0,0,0,0,62515.9,9.699999999999989,0.14102564102564102,0.18144796380090497,8822.0,201.33945249597423,0.11280364773552336,0.011344242335067818,0.25004704065169986,1.7602780953080885,-0.30030152635326185,1,0,0,0,0
6172,L53351,L,300.8,310.6,1416,42.2,225,0,0,0,0,0,0,59755.200000000004,9.800000000000011,0.1587861679604799,0.18672566371681418,9495.0,192.38634900193173,-0.6848131139266622,0.22199866716167496,-0.020793200031000773,1.8388275734519401,-0.20041078811911373,1,0,0,0,0
6173,L53352,L,300.8,310.6,1577,37.9,227,1,1,0,0,0,0,59768.299999999996,9.800000000000011,0.1438529784537389,0.16622807017543859,8603.3,192.4285254346426,0.21320296039230197,-0.20934134557852074,-0.019508016145413414,1.8702473647094808,-0.20041078811911373,1,0,0,0,0
6174,L53353,L,300.8,310.7,1633,27.8,0,0,0,0,0,0,0,45397.4,9.899999999999977,0.0,27.8,0.0,146.1132925651754,0.5255563775467242,-1.2224888173636304,-1.4293743597637079,-1.6958989430213873,-0.10052004988502236,0,0,0,0,0
6175,L53354,L,300.9,310.7,1573,31.2,2,0,0,0,0,0,0,49077.6,9.800000000000011,0.0012706480304955528,10.4,62.4,157.9581589958159,0.19089200202412895,-0.8814292724062668,-1.068325982989529,-1.6644791517638466,-0.20041078811911373,0,0,0,0,0
6176,L53355,L,300.9,310.8,1517,44.3,4,0,0,0,0,0,0,67203.09999999999,9.900000000000034,0.002635046113306983,8.86,177.2,216.22619047619045,-0.12146141513029338,0.4326530919882814,0.7098877970279642,-1.633059360506306,-0.10052004988496559,0,0,0,0,0
6177,L53356,L,301.0,310.9,1515,37.3,6,0,0,0,0,0,0,56509.49999999999,9.899999999999977,0.00395778364116095,5.328571428571428,223.79999999999998,181.7610164039884,-0.1326168943143799,-0.2695283241004086,-0.3392146761725031,-1.6016395692487653,-0.10052004988502236,0,0,0,0,0
6178,L53357,L,301.0,310.8,1527,45.3,8,0,0,0,0,0,0,69173.09999999999,9.800000000000011,0.005235602094240838,5.033333333333333,362.4,222.56467181467178,-0.06568401920986082,0.5329647228580943,0.9031559080668026,-1.5702197779912246,-0.20041078811911373,0,0,0,0,0
6179,L53358,L,301.1,310.9,1282,67.9,10,1,0,0,1,0,0,87047.8,9.799999999999955,0.00779423226812159,6.172727272727273,679.0,279.9864908330653,-1.4322302192604586,2.8000075805158655,2.656764793541891,-1.538799986733684,-0.20041078811917049,0,1,1,0,1
6180,M21039,M,301.1,310.9,1396,45.1,12,0,0,0,0,0,0,62959.6,9.799999999999955,0.008589835361488905,3.4692307692307693,541.2,202.5075587005468,-0.7963679057675274,0.5129023966841321,0.29357651317349276,-1.5073801954761432,-0.20041078811917049,0,0,1,0,0
6181,L53360,L,301.0,310.9,1492,44.6,15,0,0,0,0,0,0,66543.2,9.899999999999977,0.010046885465505693,2.7875,669.0,214.03409456416856,-0.26090490493137475,0.4627465812492257,0.6451478851119601,-1.4602505085898323,-0.10052004988502236,0,0,0,0,0
6182,L53361,L,301.0,310.8,1975,19.7,17,0,0,0,0,0,0,38907.5,9.800000000000011,0.00860323886639676,1.0944444444444443,334.9,125.18500643500643,2.4331433180255178,-2.0350130274091147,-2.0660701535865287,-1.4288307173322914,-0.20041078811911373,0,0,0,0,1
6183,L53362,L,301.0,310.8,1475,35.3,19,0,0,0,0,0,0,52067.49999999999,9.800000000000011,0.012872628726287264,1.765,670.6999999999999,167.52734877734875,-0.3557264779961101,-0.4701515858400343,-0.774999929591041,-1.3974109260747507,-0.20041078811911373,0,0,0,0,0
6184,H35597,H,301.0,310.9,1495,37.3,21,0,0,0,0,0,0,55763.49999999999,9.899999999999977,0.014037433155080214,1.6954545454545453,783.3,179.36153103891925,-0.244171686155245,-0.2695283241004086,-0.41240148370294644,-1.36599113481721,-0.10052004988502236,0,0,0,0,0
6185,L53364,L,301.0,311.0,1553,35.8,26,0,0,0,0,0,0,55597.399999999994,10.0,0.01673101673101673,1.3259259259259257,930.8,178.76977491961412,0.07933721018326383,-0.4199957704051279,-0.4286968305270839,-1.2874416566733584,-0.0006293116508742332,0,0,0,0,0
6186,L53365,L,301.1,311.0,1918,21.7,28,0,0,0,0,0,0,41620.6,9.899999999999977,0.014590932777488274,0.7482758620689655,607.6,133.82829581993568,2.115212161279052,-1.834389765669489,-1.7998997413735986,-1.2560218654158177,-0.10052004988502236,0,0,0,0,0
6187,M21046,M,301.1,311.0,1413,46.6,30,0,0,0,0,0,0,65845.8,9.899999999999977,0.021216407355021217,1.5032258064516129,1398.0,211.72282958199358,-0.701546332702792,0.6633698429888514,0.5767290116914094,-1.224602074158277,-0.10052004988502236,0,0,0,0,0
6188,L53367,L,301.0,311.0,1437,56.0,33,0,0,0,0,0,0,80472.0,10.0,0.02294853963838665,1.6470588235294117,1848.0,258.7524115755627,-0.5676805824937539,1.6062991731650922,2.011641725232656,-1.177472387271966,-0.0006293116508742332,0,0,0,0,1
6189,L53368,L,301.0,310.9,1450,45.9,35,0,0,0,0,0,0,66555.0,9.899999999999977,0.024121295658166782,1.275,1606.5,214.07204889031846,-0.4951699677971915,0.5931517013799821,0.646305531665391,-1.1460525960144252,-0.10052004988502236,0,0,0,0,0
6190,M21049,M,301.0,310.9,1910,21.9,37,0,0,0,0,0,0,41829.0,9.899999999999977,0.01936159079016222,0.5763157894736842,810.3,134.54165326471536,2.0705902445427062,-1.8143274394955264,-1.7794545259723324,-1.1146328047568845,-0.10052004988502236,0,0,0,0,0
6191,L53370,L,300.9,310.9,1749,26.4,40,0,0,0,0,0,0,46173.6,10.0,0.022857142857142857,0.6439024390243903,1056.0,148.51592151817306,1.172574170223742,-1.3629251005813687,-1.3532247619016033,-1.0675031178705736,-0.0006293116508742332,0,0,0,0,0
6192,H35605,H,301.0,310.9,1916,22.0,42,0,0,0,0,0,0,42152.0,9.899999999999977,0.02190923317683881,0.5116279069767442,924.0,135.5805725313606,2.1040566820949658,-1.804296276408545,-1.7477664042131726,-1.036083326613033,-0.10052004988502236,0,0,0,0,0
6193,L53372,L,301.0,310.9,1428,45.3,47,0,0,0,0,0,0,64688.399999999994,9.899999999999977,0.032890132960111965,0.94375,2129.1,208.06818912833708,-0.6178802388221432,0.5329647228580943,0.4631815438150881,-0.9575338484691812,-0.10052004988502236,0,0,0,0,0
6194,L53373,L,301.0,310.9,1578,38.4,49,0,0,0,0,0,0,60595.2,9.899999999999977,0.03103229892336922,0.768,1881.6,194.90254100997106,0.2187806999843452,-0.15918553014361433,0.06161553767083819,-0.9261140572116405,-0.10052004988502236,0,0,0,0,0
6195,L53374,L,300.9,310.8,1571,39.9,51,0,0,0,0,0,0,62682.899999999994,9.900000000000034,0.03244274809160305,0.7673076923076922,2034.8999999999999,201.6824324324324,0.17973652284004243,-0.008718083838895038,0.26643068255194585,-0.8946942659540997,-0.10052004988496559,0,0,0,0,0
6196,L53375,L,300.9,310.8,1729,30.2,53,0,0,0,0,0,0,52215.799999999996,9.900000000000034,0.030635838150289016,0.5592592592592592,1600.6,168.0045045045045,1.0610193783828767,-0.9817409032760797,-0.7604508631610611,-0.863274474696559,-0.10052004988496559,0,0,0,0,0
6197,L53376,L,300.9,310.8,1701,30.4,55,0,0,0,0,0,0,51710.399999999994,9.900000000000034,0.03231492361927144,0.5428571428571428,1672.0,166.37837837837836,0.9048426698056656,-0.9616785771021172,-0.8100334536783349,-0.8318546834390184,-0.10052004988496559,0,0,0,0,0
6198,L53377,L,300.9,310.8,1493,45.8,57,0,0,0,0,0,0,68379.4,9.900000000000034,0.03815261044176707,0.789655172413793,2610.6,220.0109395109395,-0.25532716533933153,0.5831205382930007,0.8252894615025764,-0.8004348921814777,-0.10052004988496559,0,0,0,0,0
6199,M21058,M,301.0,310.9,1554,32.7,59,0,0,0,0,0,0,50815.8,9.899999999999977,0.037942122186495175,0.545,1929.3000000000002,163.4474107430042,0.08491494977530709,-0.7309618261015471,-0.8977987593307932,-0.769015100923937,-0.10052004988502236,0,0,0,0,0
6200,L53379,L,300.9,310.9,1497,43.2,62,0,0,0,0,0,0,64670.4,10.0,0.04138851802403204,0.6857142857142857,2678.4,208.01029269861695,-0.2330162069711585,0.3223102980314878,0.4614156422929065,-0.721885414037626,-0.0006293116508742332,0,0,0,0,0
6201,L53380,L,301.0,310.9,1679,29.8,64,0,0,0,0,0,0,50034.200000000004,9.899999999999977,0.0380952380952381,0.4584615384615385,1907.2,160.93341910582183,0.782132398780714,-1.0218655556240046,-0.9744781276495524,-0.6904656227800853,-0.10052004988502236,0,0,0,0,0
6202,M21061,M,301.0,310.9,1510,44.5,66,0,0,0,0,0,0,67195.0,9.899999999999977,0.04367968232958306,0.664179104477612,2937.0,216.13058861370217,-0.16050559227459615,0.45271541816224425,0.7090931413429831,-0.6590458315225446,-0.10052004988502236,0,0,0,0,0
6203,L53382,L,301.0,310.9,1296,54.9,69,0,0,0,0,0,0,71150.4,9.899999999999977,0.05319969159599075,0.7842857142857143,3788.1,228.85300739787712,-1.3541418649718528,1.495956379208298,1.097140190278526,-0.6119161446362336,-0.10052004988502236,0,0,1,0,0
6204,L53383,L,301.0,310.9,1404,41.8,71,0,0,0,0,0,0,58687.2,9.899999999999977,0.050533807829181494,0.5805555555555555,2967.7999999999997,188.76551945963334,-0.7517459890311813,0.18187401481374924,-0.12557002368048334,-0.5804963533786929,-0.10052004988502236,0,0,0,0,0
6205,M21064,M,300.9,310.8,1519,34.9,73,0,0,0,0,0,0,53013.1,9.900000000000034,0.04802631578947368,0.4716216216216216,2547.7,170.5698198198198,-0.11030593594620687,-0.5102762381879593,-0.682231236292398,-0.5490765621211522,-0.10052004988496559,0,0,0,0,0
6206,M21065,M,300.9,310.7,1696,27.3,76,0,0,0,0,0,0,46300.8,9.800000000000011,0.04478491455509723,0.35454545454545455,2074.8,149.02092050209205,0.8769539718454494,-1.2726446327985368,-1.3407457244781815,-0.5019468752348412,-0.20041078811911373,0,0,0,0,0
6207,M21066,M,300.8,310.6,1669,28.4,79,0,0,0,0,0,0,47399.6,9.800000000000011,0.04730538922155689,0.355,2243.6,152.60656793303284,0.7263550028602815,-1.162301838841743,-1.2329472471129659,-0.45481718834853013,-0.20041078811911373,0,0,0,0,0
6208,L53387,L,300.7,310.6,1447,40.7,82,0,0,0,0,0,0,58892.9,9.900000000000034,0.05662983425414365,0.49036144578313257,3337.4,189.61010946555055,-0.5119031865733212,0.07153122085695568,-0.10538969350754433,-0.4076875014622191,-0.10052004988496559,0,0,0,0,0
6209,M21068,M,300.7,310.6,1418,46.3,84,0,0,0,0,0,0,65653.4,9.900000000000034,0.05919661733615222,0.5447058823529412,3889.2,211.37604636188019,-0.6736576347425757,0.6332763537279071,0.5578534865320824,-0.3762677102046784,-0.10052004988496559,0,0,0,0,0
6210,L53389,L,300.7,310.6,1407,40.5,87,0,0,0,0,0,0,56983.5,9.900000000000034,0.06178977272727273,0.4602272727272727,3523.5,183.46265292981326,-0.7350127702550515,0.051468894682992816,-0.29271260275503574,-0.3291380233183674,-0.10052004988496559,0,0,0,0,0
6211,L53390,L,300.8,310.5,1434,44.5,89,0,0,0,0,0,0,63813.0,9.699999999999989,0.06202090592334495,0.49444444444444446,3960.5,205.5169082125604,-0.5844138012698836,0.45271541816224425,0.37729986645295716,-0.2977182320608267,-0.30030152635326185,0,0,0,0,0
6212,L53391,L,300.8,310.6,1360,48.8,91,0,0,0,0,0,0,66368.0,9.800000000000011,0.0668626010286554,0.5304347826086956,4440.8,213.67675466838375,-0.9971665310810846,0.8840554309024392,0.6279597769627195,-0.266298440803286,-0.20041078811911373,0,0,1,0,0
6213,L53392,L,300.8,310.6,1402,53.7,93,0,0,0,0,0,0,75287.40000000001,9.800000000000011,0.06628652886671418,0.5712765957446809,4994.1,242.39343206696716,-0.7629014682152678,1.3755824221645228,1.5030032234600879,-0.2348786495457453,-0.20041078811911373,0,0,0,0,0
6214,L53393,L,300.9,310.6,1552,34.9,95,0,0,0,0,0,0,54164.799999999996,9.700000000000045,0.061171925305859624,0.36354166666666665,3315.5,174.38763683193815,0.07375947059122058,-0.5102762381879593,-0.5692429705647689,-0.20345885828820462,-0.30030152635320506,0,0,0,0,0
6215,L53394,L,300.9,310.7,1392,44.2,97,0,0,0,0,0,0,61526.4,9.800000000000011,0.06963388370423547,0.45102040816326533,4287.400000000001,198.02510460251048,-0.8186788641357003,0.4226219289013007,0.15297150975173515,-0.17203906703066393,-0.20041078811911373,0,0,1,0,0
6216,L53395,L,301.1,310.8,1521,41.0,99,0,0,0,0,0,0,62361.0,9.699999999999989,0.06504599211563732,0.41,4059.0,200.64671814671814,-0.09915045676212035,0.10162471011789925,0.23485047699692002,-0.14061927577312325,-0.30030152635326185,0,0,0,0,0
6217,L53396,L,301.1,310.8,1724,27.5,101,0,0,0,0,0,0,47410.0,9.699999999999989,0.058550724637681156,0.2696078431372549,2777.5,152.54182754182753,1.0331306804226605,-1.2525823066245743,-1.231926948455705,-0.10919948451558256,-0.30030152635326185,0,0,0,0,0
6218,M21077,M,301.0,310.7,1455,46.1,103,0,0,0,0,0,0,67075.5,9.699999999999989,0.07074175824175824,0.4432692307692308,4748.3,215.8850981654329,-0.4672812698369752,0.6132140275539449,0.6973695173484952,-0.07777969325804188,-0.30030152635326185,0,0,0,0,0
6219,H35632,H,301.0,310.6,1366,50.6,106,0,0,0,0,0,0,69119.6,9.600000000000023,0.07754206291148501,0.47289719626168225,5363.6,222.5357372826787,-0.963700093528825,1.0646163664681028,0.8979072563203178,-0.030650006371730838,-0.4001922645873532,0,0,1,0,0
6220,H35633,H,301.1,310.6,1407,43.9,111,0,0,0,0,0,0,61767.299999999996,9.5,0.07883522727272728,0.3919642857142857,4872.9,198.86445589182225,-0.7350127702550515,0.3925284396403564,0.17660515845694075,0.04789947177212089,-0.5000830028215013,0,0,0,0,0
6221,L53400,L,301.1,310.8,1470,49.3,116,0,0,0,0,0,0,72471.0,9.699999999999989,0.07885791978246091,0.42136752136752137,5718.799999999999,233.17567567567568,-0.3836151759563264,0.9342112463373456,1.2266984986226332,0.1264489499159726,-0.30030152635326185,0,0,0,0,0
6222,M21081,M,301.2,310.9,1359,50.8,118,0,0,0,0,0,0,69037.2,9.699999999999989,0.08676470588235294,0.426890756302521,5994.4,222.05596654872951,-1.0027442706731278,1.084678692642065,0.8898233515743269,0.1578687411735133,-0.30030152635326185,0,0,1,0,0
6223,H35636,H,301.1,310.8,1792,25.8,121,0,0,0,0,0,0,46233.6,9.699999999999989,0.06748466257668712,0.21147540983606558,3121.8,148.75675675675674,1.412416972681602,-1.423112079103256,-1.347338423494329,0.20499842805982432,-0.30030152635326185,0,0,0,0,0
6224,M21083,M,301.1,310.9,1552,37.9,126,0,0,0,0,0,0,58820.799999999996,9.799999999999955,0.08113329040566646,0.2984251968503937,4775.4,189.19523962688967,0.07375947059122058,-0.20934134557852074,-0.11246311016028614,0.28354790620367604,-0.20041078811917049,0,0,0,0,0
6225,L53404,L,301.2,311.0,1612,32.9,129,0,0,0,0,0,0,53034.799999999996,9.800000000000011,0.07997520148791072,0.2530769230769231,4244.099999999999,170.52990353697749,0.40842384611381594,-0.710899499927585,-0.6801023439017675,0.33067759308998707,-0.20041078811911373,0,0,0,0,0
6226,M21085,M,301.2,311.0,1424,41.4,131,0,0,0,0,0,0,58953.6,9.800000000000011,0.09192982456140351,0.3136363636363636,5423.4,189.5614147909968,-0.6401911971903161,0.14174936246582426,-0.09943468115218548,0.36209738434752775,-0.20041078811911373,0,0,0,0,0
6227,H35640,H,301.3,311.0,1341,59.3,134,0,0,0,0,0,0,79521.3,9.699999999999989,0.09985096870342772,0.43925925925925924,7946.2,255.69549839228296,-1.1031435833299064,1.9373275550354743,1.9183726931693956,0.4092270712338388,-0.30030152635326185,0,0,1,0,0
6228,L53407,L,301.2,310.8,1479,38.2,139,0,0,0,0,0,0,56497.8,9.600000000000023,0.09391891891891892,0.27285714285714285,5309.8,181.78185328185327,-0.3334155196279371,-0.17924785631757648,-0.3403625121619206,0.48777654937769055,-0.4001922645873532,0,0,0,0,0
6229,L53408,L,301.2,310.9,1413,50.1,141,0,0,0,0,0,0,70791.3,9.699999999999989,0.09971711456859972,0.35281690140845073,7064.1,227.69797362495981,-0.701546332702792,1.0144605510331963,1.0619104549109906,0.5191963406352312,-0.30030152635326185,0,0,0,0,0
6230,L53409,L,301.3,310.9,2165,17.4,143,0,0,0,0,0,0,37671.0,9.599999999999966,0.06602031394275161,0.12083333333333332,2488.2,121.16757799935671,3.4929138405137365,-2.265729778409684,-2.187377777596439,0.5506161318927719,-0.40019226458741,0,0,0,0,1
6231,M21090,M,301.3,311.0,1641,33.0,145,0,0,0,0,0,0,54153.0,9.699999999999989,0.08830694275274056,0.22602739726027396,4785.0,174.12540192926045,0.5701782942830703,-0.7008683368406036,-0.5704006171181991,0.5820359231503126,-0.30030152635326185,0,0,0,0,0
6232,M21091,M,301.3,311.0,1495,40.8,148,0,0,0,0,0,0,60995.99999999999,9.699999999999989,0.09893048128342247,0.27382550335570466,6038.4,196.12861736334403,-0.244171686155245,0.08156238394393639,0.10093627823142982,0.6291656100366236,-0.30030152635326185,0,0,0,0,0
6233,L53412,L,301.3,311.0,1576,30.4,151,0,0,0,0,0,0,47910.399999999994,9.699999999999989,0.09575142675967026,0.19999999999999998,4590.4,154.05273311897105,0.20762522080025872,-0.9616785771021172,-1.182834886139038,0.6762952969229347,-0.30030152635326185,0,0,0,0,0
6234,L53413,L,301.2,310.9,1467,37.1,153,0,0,0,0,0,0,54425.700000000004,9.699999999999989,0.10422343324250681,0.2409090909090909,5676.3,175.05853972338375,-0.40034839473245615,-0.28959065027437075,-0.5436472090571371,0.7077150881804753,-0.30030152635326185,0,0,0,0,0
6235,L53414,L,301.2,310.8,1479,41.2,155,0,0,0,0,0,0,60934.8,9.600000000000023,0.10472972972972973,0.2641025641025641,6386.0,196.05791505791507,-0.3334155196279371,0.1216870362918621,0.09493221305601109,0.739134879438016,-0.4001922645873532,0,0,0,0,0
6236,L53415,L,301.3,310.9,1596,33.9,157,0,0,0,0,0,0,54104.399999999994,9.599999999999966,0.09830932999373826,0.21455696202531643,5322.3,174.02508845287872,0.31918001264112383,-0.6105878690577722,-0.5751685512280917,0.7705546706955567,-0.40019226458741,0,0,0,0,0
