Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,power,temp_diff,wear_rate,torque_per_wear,strain_index,power_per_temp,hdf_risk_flag,pwf_risk_flag,osf_risk_flag,twf_risk_flag,rpm_outlier_flag,torque_outlier_flag,thermal_torque_stress,rotational_load_on_worn_tool,power_absorbed_by_wear,thermal_stress_on_worn_tool,speed_heat_imbalance,is_low_quality,is_high_quality,rpm_zscore,torque_zscore,power_zscore,wear_zscore,temp_diff_zscore,high_wear_flag,high_torque_flag,low_rpm_flag,high_temp_flag,power_anomaly_flag,torque_squared,wear_squared,power_squared,temp_diff_squared,sqrt_power,sqrt_wear,log_power,log_strain,distance_to_twf,distance_to_hdf_temp,distance_to_hdf_rpm,distance_to_pwf_lower,distance_to_pwf_upper,distance_to_osf,risk_score
1,302.4,310.2,1485,45.9,50,0,0,0,0,0,0,68161.5,7.8,0.0336,0.9,2295.0,219.734,0,0,0,0,0,0,14238.18,3408075.0,3408075.0,390.0,11583.0,0,0,-0.2999,0.5932,0.8039,-0.9104,-2.1982,0,0,0,0,0,2106.81,2500,4645990082.25,60.84,261.0776,7.0711,11.1296,7.7389,150,-0.8,105,28161.5,11838.5,9705.0,0
0,302.4,310.2,1331,45.5,53,1,0,1,0,0,0,60560.5,7.8,0.0398,0.8426,2411.5,195.2305,1,0,0,0,0,0,14114.1,3209706.5,3209706.5,413.4,10381.8,1,0,-1.1589,0.553,0.0582,-0.8633,-2.1982,0,0,1,0,0,2070.25,2809,3667574160.25,60.84,246.0904,7.2801,11.0114,7.7884,147,-0.8,-49,20560.5,19439.5,8588.5,1
0,302.5,310.3,1326,58.5,55,1,0,1,0,0,0,77571.0,7.8,0.0414,1.0446,3217.5,249.9871,1,0,0,0,0,0,18152.55,4266405.0,4266405.0,429.0,10342.8,1,0,-1.1868,1.8571,1.727,-0.8319,-2.1982,0,0,1,0,0,3422.25,3025,6017260041.0,60.84,278.5157,7.4162,11.259,8.0767,145,-0.8,-54,37571.0,2429.0,7782.5,1
0,302.3,310.2,1394,55.4,57,0,0,0,0,0,0,77227.6,7.9,0.0409,0.9552,3157.8,248.9607,0,0,0,0,0,0,17185.08,4401973.2,4401973.2,450.3,11012.6,1,0,-0.8075,1.5461,1.6933,-0.8004,-2.0983,0,0,1,0,0,3069.16,3249,5964102201.76,62.41,277.8985,7.5498,11.2545,8.0579,143,-0.7,14,37227.6,2772.4,7842.2,0
0,302.4,310.1,2009,18.9,59,0,0,0,0,0,0,37970.1,7.7,0.0294,0.315,1115.1,122.4447,0,1,0,0,1,0,5860.89,2240235.9,2240235.9,454.3,15469.3,1,0,2.6228,-2.1153,-2.158,-0.769,-2.2981,0,0,0,0,1,357.21,3481,1441728494.01,59.29,194.8592,7.6811,10.5446,7.0176,141,-0.9,629,-2029.9,42029.9,9884.9,1
1,302.4,310.1,1358,54.6,61,1,0,1,0,0,0,74146.8,7.7,0.0449,0.8806,3330.6,239.1061,1,0,0,0,0,0,16931.46,4522954.8,4522954.8,469.7,10456.6,0,0,-1.0083,1.4659,1.3911,-0.7376,-2.2981,0,0,1,0,0,2981.16,3721,5497747950.24,59.29,272.2991,7.8102,11.2138,8.1112,139,-0.9,-22,34146.8,5853.2,8669.4,1
0,302.5,310.2,1586,32.2,64,0,0,0,0,0,0,51069.2,7.7,0.0403,0.4954,2060.8,164.6331,0,0,0,0,0,0,9988.44,3268428.8,3268428.8,492.8,12212.2,1,0,0.2634,-0.7811,-0.8729,-0.6905,-2.2981,0,0,0,0,0,1036.84,4096,2608063188.64,59.29,225.985,8.0,10.841,7.6313,136,-0.9,206,11069.2,28930.8,8939.2,0
0,302.5,310.3,1688,31.6,66,0,0,0,0,0,0,53340.8,7.8,0.0391,0.4716,2085.6,171.9007,0,0,0,0,0,0,9805.48,3520492.8,3520492.8,514.8,13166.4,1,0,0.8323,-0.8413,-0.6501,-0.659,-2.1982,0,0,0,0,0,998.56,4356,2845240944.64,60.84,230.9563,8.124,10.8845,7.6433,134,-0.8,308,13340.8,26659.2,8914.4,0
0,302.6,310.5,1450,43.2,68,0,0,0,0,0,0,62640.0,7.9,0.0469,0.6261,2937.6,201.7391,0,0,0,0,0,0,13413.6,4259520.0,4259520.0,537.2,11455.0,1,0,-0.4952,0.3223,0.2622,-0.6276,-2.0983,0,0,0,0,0,1866.24,4624,3923769600.0,62.41,250.2798,8.2462,11.0452,7.9857,132,-0.7,70,22640.0,17360.0,8062.4,0
1,302.7,310.5,1398,47.3,70,0,0,0,0,0,0,66125.4,7.8,0.05,0.6662,3311.0,212.9643,0,0,0,0,0,0,14686.65,4628778.0,4628778.0,546.0,10904.4,0,0,-0.7852,0.7336,0.6042,-0.5962,-2.1982,0,0,1,0,0,2237.29,4900,4372568525.16,60.84,257.1486,8.3666,11.0993,8.1053,130,-0.8,18,26125.4,13874.6,8689.0,0
0,302.7,310.5,1520,39.3,73,0,0,0,0,0,0,59736.0,7.8,0.048,0.5311,2868.9,192.3865,0,0,0,0,0,0,12202.65,4360728.0,4360728.0,569.4,11856.0,1,0,-0.1047,-0.0689,-0.0227,-0.5491,-2.1982,0,0,0,0,0,1544.49,5329,3568389696.0,60.84,244.4095,8.544,10.9977,7.962,127,-0.8,140,19736.0,20264.0,8131.1,0
0,302.6,310.4,1514,42.7,75,0,0,0,0,0,0,64647.8,7.8,0.0495,0.5618,3202.5,208.2726,0,0,0,0,0,0,13254.08,4848585.0,4848585.0,585.0,11809.2,1,0,-0.1382,0.2722,0.4592,-0.5177,-2.1982,0,0,0,0,0,1823.29,5625,4179338044.84,60.84,254.2593,8.6603,11.0767,8.072,125,-0.8,134,24647.8,15352.2,7797.5,0
1,302.6,310.4,1532,36.1,77,0,0,0,0,0,0,55305.2,7.8,0.0502,0.4628,2779.7,178.174,0,0,0,0,0,0,11205.44,4258500.4,4258500.4,600.6,11949.6,0,0,-0.0378,-0.3899,-0.4574,-0.4862,-2.1982,0,0,0,0,0,1303.21,5929,3058665147.04,60.84,235.1706,8.775,10.9206,7.9305,123,-0.8,152,15305.2,24694.8,9220.3,0
0,302.6,310.4,1365,66.8,80,1,0,1,1,0,0,91182.0,7.8,0.0586,0.8247,5344.0,293.7564,1,1,0,0,0,0,20734.72,7294560.0,7294560.0,624.0,10647.0,1,0,-0.9693,2.6897,3.0624,-0.4391,-2.1982,0,1,1,0,1,4462.24,6400,8314157124.0,60.84,301.9636,8.9443,11.4206,8.5839,120,-0.8,-15,51182.0,-11182.0,5656.0,2
0,302.6,310.3,1642,33.2,82,0,0,0,0,0,0,54514.4,7.7,0.0499,0.4,2722.4,175.6829,0,0,0,0,0,0,10301.96,4470180.8,4470180.8,631.4,12643.4,1,0,0.5758,-0.6808,-0.5349,-0.4077,-2.2981,0,0,0,0,0,1102.24,6724,2971819807.36,59.29,233.4832,9.0554,10.9062,7.9096,118,-0.9,262,14514.4,25485.6,8277.6,0
1,302.6,310.2,2676,10.8,84,1,0,0,1,0,0,28900.8,7.6,0.0314,0.1271,907.2,93.1683,0,1,0,0,1,1,3350.16,2427667.2,2427667.2,638.4,20337.6,0,0,6.3431,-2.9278,-3.0478,-0.3763,-2.398,0,0,0,0,1,116.64,7056,835256240.64,57.76,170.0024,9.1652,10.2717,6.8115,116,-1.0,1296,-11099.2,51099.2,11092.8,1
2,302.6,310.2,1873,21.3,87,0,0,0,0,0,0,39894.9,7.6,0.0464,0.242,1853.1,128.6103,0,1,0,0,0,0,6607.26,3470856.3,3470856.3,661.2,14234.8,0,1,1.8642,-1.8745,-1.9692,-0.3291,-2.398,0,0,0,0,0,453.69,7569,1591603046.01,57.76,199.7371,9.3274,10.594,7.5252,113,-1.0,493,-105.1,40105.1,11146.9,1
0,302.6,310.2,1325,62.4,92,1,0,1,0,0,0,82680.0,7.6,0.0694,0.671,5740.8,266.5377,1,1,0,0,0,0,19356.48,7606560.0,7606560.0,699.2,10070.0,1,0,-1.1924,2.2483,2.2283,-0.2506,-2.398,0,1,1,0,1,3893.76,8464,6835982400.0,57.76,287.5413,9.5917,11.3227,8.6555,108,-1.0,-55,42680.0,-2680.0,5259.2,2
1,302.6,310.2,2157,17.2,94,0,0,0,0,0,0,37100.4,7.6,0.0436,0.1811,1616.8,119.6015,0,1,0,0,1,0,5335.44,3487437.6,3487437.6,714.4,16393.2,0,0,3.4483,-2.2858,-2.2434,-0.2192,-2.398,0,0,0,0,1,295.84,8836,1376439680.16,57.76,192.6146,9.6954,10.5214,7.3888,106,-1.0,777,-2899.6,42899.6,10383.2,1
1,302.6,310.2,1563,39.0,97,0,0,0,0,0,0,60957.0,7.6,0.062,0.398,3783.0,196.5087,0,0,0,0,0,0,12097.8,5912829.0,5912829.0,737.2,11878.8,0,0,0.1351,-0.099,0.0971,-0.172,-2.398,0,0,0,0,0,1521.0,9409,3715755849.0,57.76,246.8947,9.8489,11.0179,8.2385,103,-1.0,183,20957.0,19043.0,8217.0,0
1,302.6,310.2,1631,31.0,100,0,0,0,0,0,0,50561.0,7.6,0.0613,0.3069,3100.0,162.9948,0,0,0,0,0,0,9616.2,5056100.0,5056100.0,760.0,12395.6,0,0,0.5144,-0.9015,-0.9228,-0.1249,-2.398,0,0,0,0,0,961.0,10000,2556414721.0,57.76,224.8577,10.0,10.831,8.0395,100,-1.0,251,10561.0,29439.0,8900.0,0
0,302.5,310.2,1547,36.9,103,0,0,0,0,0,0,57084.3,7.7,0.0665,0.3548,3800.7,184.0242,0,0,0,0,0,0,11446.38,5879682.9,5879682.9,793.1,11911.9,1,0,0.0459,-0.3097,-0.2828,-0.0778,-2.2981,0,0,0,0,0,1361.61,10609,3258617306.49,59.29,238.9232,10.1489,10.9523,8.2432,97,-0.9,167,17084.3,22915.7,7199.3,0
0,302.6,310.3,1479,40.4,105,0,0,0,0,0,0,59751.6,7.7,0.0709,0.3811,4242.0,192.5607,0,0,0,0,0,0,12536.12,6273918.0,6273918.0,808.5,11388.3,1,0,-0.3334,0.0414,-0.0211,-0.0464,-2.2981,0,0,0,0,0,1632.16,11025,3570253702.56,59.29,244.4414,10.247,10.998,8.353,95,-0.9,99,19751.6,20248.4,6758.0,0
1,302.4,310.1,1379,48.9,107,1,0,1,0,0,0,67433.1,7.7,0.0775,0.4528,5232.3,217.456,1,0,0,0,0,0,15163.89,7215341.7,7215341.7,823.9,10618.3,0,0,-0.8912,0.8941,0.7325,-0.0149,-2.2981,0,0,1,0,0,2391.21,11449,4547222975.61,59.29,259.6788,10.3441,11.1189,8.5628,93,-0.9,-1,27433.1,12566.9,6767.7,1
0,302.4,310.1,1906,21.2,110,0,0,0,0,0,0,40407.2,7.7,0.0577,0.191,2332.0,130.3038,0,0,0,0,1,0,6574.12,4444792.0,4444792.0,847.0,14676.2,1,0,2.0483,-1.8845,-1.9189,0.0322,-2.2981,0,0,0,0,0,449.44,12100,1632741811.84,59.29,201.0154,10.4881,10.6068,7.7549,90,-0.9,526,407.2,39592.8,8668.0,0
1,302.3,310.1,1731,33.4,112,0,0,0,0,0,0,57815.4,7.8,0.0647,0.2956,3740.8,186.4411,0,0,0,0,0,0,10357.34,6475324.8,6475324.8,873.6,13501.8,0,0,1.0722,-0.6607,-0.2111,0.0636,-2.1982,0,0,0,0,0,1115.56,12544,3342620477.16,60.84,240.4483,10.583,10.965,8.2273,88,-0.8,351,17815.4,22184.6,8259.2,0
2,302.3,310.1,1688,30.4,115,0,0,0,0,0,0,51315.2,7.8,0.0681,0.2621,3496.0,165.4795,0,0,0,0,0,0,9427.04,5901248.0,5901248.0,897.0,13166.4,0,1,0.8323,-0.9617,-0.8488,0.1107,-2.1982,0,0,0,0,0,924.16,13225,2633249751.04,60.84,226.5286,10.7238,10.8458,8.1597,85,-0.8,308,11315.2,28684.8,9504.0,0
2,302.3,310.2,1443,54.6,120,0,0,0,0,0,0,78787.8,7.9,0.0831,0.4512,6552.0,253.9903,0,0,0,0,0,0,16936.92,9454536.0,9454536.0,948.0,11399.7,0,1,-0.5342,1.4659,1.8464,0.1893,-2.0983,0,0,0,0,0,2981.16,14400,6207517428.84,62.41,280.6916,10.9545,11.2745,8.7877,80,-0.7,63,38787.8,1212.2,6448.0,0
0,302.4,310.2,1445,46.4,125,0,0,0,0,0,0,67048.0,7.8,0.0864,0.3683,5800.0,216.1444,0,0,0,0,0,0,14393.28,8381000.0,8381000.0,975.0,11271.0,1,0,-0.5231,0.6433,0.6947,0.2678,-2.1982,0,0,0,0,0,2152.96,15625,4495434304.0,60.84,258.9363,11.1803,11.1132,8.6658,75,-0.8,65,27048.0,12952.0,5200.0,0
2,302.4,310.2,1435,44.9,127,0,0,0,0,0,0,64431.5,7.8,0.0884,0.3508,5702.3,207.7095,0,0,0,0,0,0,13927.98,8182800.5,8182800.5,990.6,11193.0,0,1,-0.5788,0.4928,0.438,0.2993,-2.1982,0,0,0,0,0,2016.01,16129,4151418192.25,60.84,253.8336,11.2694,11.0734,8.6488,73,-0.8,55,24431.5,15568.5,7297.7,0
0,302.4,310.1,1556,32.9,132,0,0,0,0,0,0,51192.4,7.7,0.0848,0.2474,4342.8,165.0835,0,0,0,0,0,0,10202.29,6757396.8,6757396.8,1016.4,11981.2,1,0,0.0961,-0.7109,-0.8609,0.3778,-2.2981,0,0,0,0,0,1082.41,17424,2620661817.76,59.29,226.2574,11.4891,10.8434,8.3765,68,-0.9,176,11192.4,28807.6,6657.2,0
0,302.3,310.1,1321,52.7,134,1,0,1,0,0,0,69616.7,7.8,0.1014,0.3904,7061.8,224.4976,1,0,0,0,0,0,16342.27,9328637.8,9328637.8,1045.2,10303.8,1,0,-1.2147,1.2753,0.9467,0.4092,-2.1982,0,0,1,0,0,2777.29,17956,4846484918.89,60.84,263.8498,11.5758,11.1508,8.8626,66,-0.8,-59,29616.7,10383.3,3938.2,1
1,302.4,310.1,1577,35.8,136,0,0,0,0,0,0,56456.6,7.7,0.0862,0.2613,4868.8,182.0593,0,0,0,0,0,0,11101.58,7678097.6,7678097.6,1047.2,12142.9,0,0,0.2132,-0.42,-0.3444,0.4406,-2.2981,0,0,0,0,0,1281.64,18496,3187347683.56,59.29,237.606,11.6619,10.9412,8.4908,64,-0.9,197,16456.6,23543.4,7131.2,0
0,302.4,310.2,1578,31.2,139,0,0,0,0,0,0,49233.6,7.8,0.088,0.2229,4336.8,158.7157,0,0,0,0,0,0,9678.24,6843470.4,6843470.4,1084.2,12308.4,1,0,0.2188,-0.8814,-1.053,0.4878,-2.1982,0,0,0,0,0,973.44,19321,2423947368.96,60.84,221.8865,11.7898,10.8044,8.3751,61,-0.8,198,9233.6,30766.4,6663.2,0
0,302.4,310.1,1418,52.3,141,0,0,0,0,0,0,74161.4,7.7,0.0994,0.3683,7374.3,239.1532,0,0,0,0,0,0,16218.23,10456757.4,10456757.4,1085.7,10918.6,1,0,-0.6737,1.2351,1.3925,0.5192,-2.2981,0,0,0,0,0,2735.29,19881,5499913249.96,59.29,272.3259,11.8743,11.214,8.9059,59,-0.9,38,34161.4,5838.6,3625.7,0
1,302.4,310.2,1392,55.8,143,0,0,0,0,0,0,77673.6,7.8,0.1027,0.3875,7979.4,250.3985,0,0,0,0,0,0,17309.16,11107324.8,11107324.8,1115.4,10857.6,0,0,-0.8187,1.5862,1.7371,0.5506,-2.1982,0,0,1,0,0,3113.64,20449,6033188136.96,60.84,278.6998,11.9583,11.2603,8.9847,57,-0.8,12,37673.6,2326.4,4020.6,0
0,302.5,310.3,1446,44.0,146,0,0,0,0,0,0,63624.0,7.8,0.1009,0.2993,6424.0,205.0403,0,0,0,0,0,0,13653.2,9289104.0,9289104.0,1138.8,11278.8,1,0,-0.5175,0.4026,0.3588,0.5977,-2.1982,0,0,0,0,0,1936.0,21316,4048013376.0,60.84,252.238,12.083,11.0608,8.768,54,-0.8,66,23624.0,16376.0,4576.0,0
0,302.5,310.2,1329,50.6,148,1,0,1,0,0,0,67247.4,7.7,0.1113,0.3396,7488.8,216.7872,1,0,0,0,0,0,15696.12,9952615.2,9952615.2,1139.6,10233.3,1,0,-1.1701,1.0646,0.7142,0.6292,-2.2981,0,0,1,0,0,2560.36,21904,4522212806.76,59.29,259.321,12.1655,11.1161,8.9213,52,-0.9,-51,27247.4,12752.6,3511.2,1
0,302.5,310.2,1563,34.8,150,0,0,0,0,0,0,54392.4,7.7,0.0959,0.2305,5220.0,175.3462,0,0,0,0,0,0,10794.96,8158860.0,8158860.0,1155.0,12035.1,1,0,0.1351,-0.5203,-0.5469,0.6606,-2.2981,0,0,0,0,0,1211.04,22500,2958533177.76,59.29,233.2218,12.2474,10.904,8.5604,50,-0.9,183,14392.4,25607.6,5780.0,0
0,302.5,310.3,1405,57.4,152,0,0,0,0,0,0,80647.0,7.8,0.1081,0.3752,8724.8,259.9001,0,1,0,0,0,0,17811.22,12258344.0,12258344.0,1185.6,10959.0,1,0,-0.7462,1.7467,2.0288,0.692,-2.1982,0,0,0,0,1,3294.76,23104,6503938609.0,60.84,283.9842,12.3288,11.2978,9.074,48,-0.8,25,40647.0,-647.0,2275.2,1
0,302.4,310.2,2224,16.0,154,0,0,0,0,0,0,35584.0,7.8,0.0692,0.1032,2464.0,114.7131,0,1,0,0,1,0,4963.2,5479936.0,5479936.0,1201.2,17347.2,1,0,3.822,-2.4062,-2.3921,0.7234,-2.1982,0,0,0,0,1,256.0,23716,1266221056.0,60.84,188.6372,12.4097,10.4797,7.8099,46,-0.8,844,-4416.0,44416.0,8536.0,1
0,302.5,310.2,1716,29.9,156,0,0,0,0,0,0,51308.4,7.7,0.0909,0.1904,4664.4,165.4043,0,0,0,0,0,0,9274.98,8004110.4,8004110.4,1201.2,13213.2,1,0,0.9885,-1.0118,-0.8495,0.7548,-2.2981,0,0,0,0,0,894.01,24336,2632551910.56,59.29,226.5136,12.49,10.8456,8.4479,44,-0.9,336,11308.4,28691.6,6335.6,0
0,302.5,310.3,1584,35.5,158,0,0,0,0,0,0,56232.0,7.8,0.0997,0.2233,5609.0,181.2182,0,0,0,0,0,0,11015.65,8884656.0,8884656.0,1232.4,12355.2,1,0,0.2522,-0.4501,-0.3664,0.7863,-2.1982,0,0,0,0,0,1260.25,24964,3162037824.0,60.84,237.1329,12.5698,10.9373,8.6323,42,-0.8,204,16232.0,23768.0,5391.0,0
1,302.5,310.3,1488,41.8,160,0,0,0,0,0,0,62198.4,7.8,0.1075,0.2596,6688.0,200.446,0,0,0,0,0,0,12970.54,9951744.0,9951744.0,1248.0,11606.4,0,0,-0.2832,0.1819,0.2189,0.8177,-2.1982,0,0,0,0,0,1747.24,25600,3868640962.56,60.84,249.3961,12.6491,11.0381,8.8082,40,-0.8,108,22198.4,17801.6,5312.0,0
0,302.4,310.3,1374,51.2,163,1,0,1,0,0,0,70348.8,7.9,0.1185,0.3122,8345.6,226.7122,1,0,0,0,0,0,15887.36,11466854.4,11466854.4,1287.7,10854.6,1,0,-0.9191,1.1248,1.0185,0.8648,-2.0983,0,0,1,0,0,2621.44,26569,4948953661.44,62.41,265.2335,12.7671,11.1612,9.0296,37,-0.7,-6,30348.8,9651.2,2654.4,1
1,302.4,310.3,1378,54.3,165,1,0,1,0,0,0,74825.4,7.9,0.1197,0.3271,8959.5,241.1389,1,0,0,0,0,0,16849.29,12346191.0,12346191.0,1303.5,10886.2,0,0,-0.8968,1.4358,1.4577,0.8962,-2.0983,0,0,1,0,0,2948.49,27225,5598840485.16,62.41,273.5423,12.8452,11.2229,9.1006,35,-0.7,-2,34825.4,5174.6,3040.5,1
0,302.5,310.3,1551,37.3,168,0,0,0,0,0,0,57852.3,7.8,0.1082,0.2207,6266.4,186.4399,0,0,0,0,0,0,11574.19,9719186.4,9719186.4,1310.4,12097.8,1,0,0.0682,-0.2695,-0.2075,0.9434,-2.1982,0,0,0,0,0,1391.29,28224,3346888615.29,60.84,240.5251,12.9615,10.9657,8.7431,32,-0.8,171,17852.3,22147.7,4733.6,0
0,302.5,310.3,1549,40.9,170,0,0,0,0,0,0,63354.1,7.8,0.1097,0.2392,6953.0,204.1705,0,0,0,0,0,0,12691.27,10770197.0,10770197.0,1326.0,12082.2,1,0,0.057,0.0916,0.3323,0.9748,-2.1982,0,0,0,0,0,1672.81,28900,4013741986.81,60.84,251.7024,13.0384,11.0565,8.8471,30,-0.8,169,23354.1,16645.9,4047.0,0
1,302.5,310.3,1447,39.2,172,0,0,0,0,0,0,56722.4,7.8,0.1188,0.2266,6742.4,182.7986,0,0,0,0,0,0,12163.76,9756252.8,9756252.8,1341.6,11286.6,0,0,-0.5119,-0.0789,-0.3183,1.0062,-2.1982,0,0,0,0,0,1536.64,29584,3217430661.76,60.84,238.1646,13.1149,10.9459,8.8163,28,-0.8,67,16722.4,23277.6,5257.6,0
0,302.4,310.2,1400,53.7,175,0,0,0,0,0,0,75180.0,7.8,0.1249,0.3051,9397.5,242.3598,0,0,0,0,0,0,16657.74,13156500.0,13156500.0,1365.0,10920.0,1,0,-0.7741,1.3756,1.4925,1.0533,-2.1982,0,0,0,0,0,2883.69,30625,5652032400.0,60.84,274.1897,13.2288,11.2277,9.1483,25,-0.8,20,35180.0,4820.0,1602.5,0
0,302.4,310.1,1401,48.8,177,0,0,0,0,0,0,68368.8,7.7,0.1262,0.2742,8637.6,220.4734,0,0,0,0,0,0,15132.88,12101277.6,12101277.6,1362.9,10787.7,1,0,-0.7685,0.8841,0.8242,1.0848,-2.2981,0,0,0,0,0,2381.44,31329,4674292813.44,59.29,261.4743,13.3041,11.1327,9.064,23,-0.9,21,28368.8,11631.2,2362.4,0
2,302.4,310.1,1597,28.9,179,0,0,0,0,0,0,46153.3,7.7,0.112,0.1606,5173.1,148.8336,0,0,0,0,0,0,8961.89,8261440.7,8261440.7,1378.3,12296.9,0,1,0.3248,-1.1121,-1.3552,1.1162,-2.2981,0,0,0,0,0,835.21,32041,2130127100.89,59.29,214.8332,13.3791,10.7397,8.5514,21,-0.9,217,6153.3,33846.7,7826.9,0
0,302.3,310.1,1487,46.0,184,0,0,0,0,0,0,68402.0,7.8,0.1237,0.2486,8464.0,220.5805,0,0,0,0,0,0,14264.6,12585968.0,12585968.0,1435.2,11598.6,1,0,-0.2888,0.6032,0.8275,1.1947,-2.1982,0,0,0,0,0,2116.0,33856,4678833604.0,60.84,261.5378,13.5647,11.1332,9.0437,16,-0.8,107,28402.0,11598.0,2536.0,0
1,302.5,310.3,1710,27.3,186,0,0,0,0,0,0,46683.0,7.8,0.1087,0.146,5077.8,150.4447,0,0,0,0,0,0,8471.19,8683038.0,8683038.0,1450.8,13338.0,0,0,0.955,-1.2726,-1.3032,1.2261,-2.1982,0,0,0,0,0,745.29,34596,2179302489.0,60.84,216.0625,13.6382,10.7512,8.5328,14,-0.8,330,6683.0,33317.0,6922.2,0
0,302.6,310.4,1478,47.7,189,0,0,0,0,0,0,70500.6,7.8,0.1278,0.2511,9015.3,227.1282,0,0,0,0,0,0,14806.08,13324613.4,13324613.4,1474.2,11528.4,1,0,-0.339,0.7737,1.0334,1.2733,-2.1982,0,0,0,0,0,2275.29,35721,4970334600.36,60.84,265.5195,13.7477,11.1634,9.1068,11,-0.8,98,30500.6,9499.4,1984.7,0
0,302.6,310.4,1743,26.3,191,0,0,0,0,0,0,45840.9,7.8,0.1095,0.137,5023.3,147.6833,0,0,0,0,0,0,8163.52,8755611.9,8755611.9,1489.8,13595.4,1,0,1.1391,-1.373,-1.3859,1.3047,-2.1982,0,0,0,0,0,691.69,36481,2101388112.81,60.84,214.1049,13.8203,10.733,8.522,9,-0.8,363,5840.9,34159.1,5976.7,0
0,302.6,310.5,1596,32.8,193,0,0,0,0,0,0,52348.8,7.9,0.1209,0.1691,6330.4,168.5952,0,0,0,0,0,0,10184.4,10103318.4,10103318.4,1524.7,12608.4,1,0,0.3192,-0.7209,-0.7474,1.3361,-2.0983,0,0,0,0,0,1075.84,37249,2740396861.44,62.41,228.7986,13.8924,10.8657,8.7533,7,-0.7,216,12348.8,27651.2,4669.6,0
0,302.7,310.5,1642,30.8,195,0,0,0,0,0,0,50573.6,7.8,0.1187,0.1571,6006.0,162.8779,0,0,0,0,0,0,9563.4,9861852.0,9861852.0,1521.0,12807.6,1,0,0.5758,-0.9216,-0.9216,1.3675,-2.1982,0,0,0,0,0,948.64,38025,2557689016.96,60.84,224.8857,13.9642,10.8312,8.7007,5,-0.8,262,10573.6,29426.4,4994.0,0
0,302.7,310.5,1263,67.8,197,1,0,1,0,1,0,85631.4,7.8,0.1559,0.3424,13356.6,275.7855,1,1,1,0,0,1,21051.9,16869385.8,16869385.8,1536.6,9851.4,1,0,-1.5382,2.79,2.5178,1.399,-2.1982,0,1,1,0,1,4596.84,38809,7332736665.96,60.84,292.6284,14.0357,11.3578,9.4998,3,-0.8,-117,45631.4,-5631.4,-2356.6,3
0,302.8,310.6,2016,19.9,199,0,0,0,0,0,0,40118.4,7.8,0.0987,0.0995,3960.1,129.1642,0,0,0,0,1,0,6180.94,7983561.6,7983561.6,1552.2,15724.8,1,0,2.6618,-2.015,-1.9473,1.4304,-2.1982,0,0,0,0,0,396.01,39601,1609486018.56,60.84,200.2958,14.1067,10.5996,8.2843,1,-0.8,636,118.4,39881.6,7039.9,0
0,302.8,310.6,1671,30.5,201,0,0,0,0,0,0,50965.5,7.8,0.1202,0.151,6130.5,164.0873,0,0,0,1,0,0,9473.3,10244065.5,10244065.5,1567.8,13033.8,1,0,0.7375,-0.9516,-0.8831,1.4618,-2.1982,1,0,0,0,0,930.25,40401,2597482190.25,60.84,225.7554,14.1774,10.8389,8.7212,-1,-0.8,291,10965.5,29034.5,4869.5,1
0,302.8,310.6,1404,43.2,203,0,0,0,0,0,0,60652.8,7.8,0.1445,0.2118,8769.6,195.2762,0,0,0,1,0,0,13417.92,12312518.4,12312518.4,1583.4,10951.2,1,0,-0.7517,0.3223,0.0673,1.4932,-2.1982,1,0,0,0,0,1866.24,41209,3678762147.84,60.84,246.2779,14.2478,11.0129,9.0792,-3,-0.8,24,20652.8,19347.2,2230.4,1
0,302.8,310.6,1470,41.1,205,0,0,0,0,0,0,60417.0,7.8,0.1394,0.1995,8425.5,194.5171,0,0,0,1,0,0,12765.66,12385485.0,12385485.0,1599.0,11466.0,1,0,-0.3836,0.1117,0.0441,1.5246,-2.1982,1,0,0,0,0,1689.21,42025,3650213889.0,60.84,245.7987,14.3178,11.009,9.0391,-5,-0.8,90,20417.0,19583.0,2574.5,1
0,302.8,310.6,1617,37.9,207,0,0,0,0,0,0,61284.3,7.8,0.1279,0.1822,7845.3,197.3094,0,0,0,1,0,0,11771.74,12685850.1,12685850.1,1614.6,12612.6,1,0,0.4363,-0.2093,0.1292,1.556,-2.1982,1,0,0,0,0,1436.41,42849,3755765426.49,60.84,247.5567,14.3875,11.0233,8.9678,-7,-0.8,237,21284.3,18715.7,3154.7,1
0,302.7,310.5,1725,29.0,209,0,0,0,0,0,0,50025.0,7.8,0.1211,0.1381,6061.0,161.1111,0,0,0,1,0,0,9004.5,10455225.0,10455225.0,1630.2,13455.0,1,0,1.0387,-1.1021,-0.9754,1.5875,-2.1982,1,0,0,0,0,841.0,43681,2502500625.0,60.84,223.6627,14.4568,10.8203,8.7098,-9,-0.8,345,10025.0,29975.0,4939.0,1
0,302.7,310.5,1446,40.9,211,1,1,0,0,0,0,59141.4,7.8,0.1458,0.1929,8629.9,190.4715,0,0,0,1,0,0,12699.45,12478835.4,12478835.4,1645.8,11278.8,1,0,-0.5175,0.0916,-0.081,1.6189,-2.1982,1,0,0,0,0,1672.81,44521,3497705193.96,60.84,243.19,14.5258,10.9877,9.0631,-11,-0.8,66,19141.4,20858.6,2370.1,1
